Tweet,Timestamp
"I am at Trump National Doral-best resort in U.S. Rory and Adam Scott are doing great! Watch on NBC at 3:00 P.M.  MAKE AMERICA GREAT AGAIN!",Mar 6
"Thank you to @jdickerson and @FaceTheNation for a very fair and professional interview this morning. No wonder you are #1 in the ratings!",Mar 6
"Fraud lightweight Marco made a TV ad on TrumpU featuring 2 people who signed these letters: 98percentapproval.com/uploads/Kevin_… 98percentapproval.com/uploads/Bob_Gu…",Mar 6
"The primary plaintiff in the phony Trump University suit wants to abandon the case. Disgraceful!",Mar 6
"Nancy Reagan, the wife of a truly great President, was an amazing woman. She will be missed!",Mar 6
"David Brooks, of the New York Times, is closing in on being the dumbest of them all. He doesn’t have a clue.",Mar 6
"Thank you Michigan! #Trump2016 pic.twitter.com/ttwwvrTjwE",Mar 6
"FLORIDA: Do not miss this opportunity to #MakeAmericaGreatAgain! Thank you @IvankaTrump: facebook.com/DonaldTrump/vi… pic.twitter.com/7cnWT9RGSr",Mar 6
"I will be interviewed on @FaceTheNation this morning. Enjoy!  @jdickerson",Mar 6
".@FoxNews is devastated that lightweight Senator Marco Rubio got trounced tonight and is the big loser. I won the two big states, great!",Mar 5
"Thank you Kentucky! #Trump2016 #SuperSaturday",Mar 5
"Thank you Louisiana! #Trump2016 #SuperSaturday",Mar 5
"If you live in Louisiana, Maine, Kentucky or Kansas remember to vote today! Together let's #MakeAmericaGreatAgain🇺🇸 pic.twitter.com/fVLftOVasa",Mar 5
"I will be at the Cadillac World Golf Championship @TrumpDoral in Miami tomorrow! Rory, Phil, Bubba, Adam, and Dustin all at the top!",Mar 5
"Thank you Willie Robertson!  #VoteTrump #MakeAmericaGreatAgain  twitter.com/williebosshog/…",Mar 5
"I would love to be at the Cadillac World Golf Championship @TrumpDoral in Miami- but even more so in Orlando with the #TrumpTrain!",Mar 5
"I am watching two clown announcers on @FoxNews as they try to build up failed presidential candidate #LittleMarco. Fox News is in the bag!",Mar 5
"Romney's failed advisors, like campaign mgr Stuart Stevens are all over TV telling people how to win. But they lost- don't know how to win!",Mar 5
".@MittRomney was a disaster candidate who had no guts and choked! Romney is a total joke, and everyone knows it!",Mar 5
"Thank you, Kansas! The line going into the Orlando event is over a mile long. Massive crowd expected. Leaving Kansas now, be there soon!",Mar 5
"#CaucusForTrump #Trump2016  twitter.com/daveweigel/sta…",Mar 5
"Getting ready to make my speech at #KansasCaucus. A great honor! #MakeAmericaGreatAgain #Trump2016",Mar 5
"Thank you Kansas! Thousands of people inside- and thousands outside who couldn't get into the hall. Really amazing! #CaucusForTrump",Mar 5
"To the people of Kentucky,  Rand Paul didn't want you. Now he runs back due to his presidential failure.  #VoteTrump #MakeAmericaGreatAgain",Mar 5
"Why would anyone in Kentucky listen to failed presidential candidate Rand Paul re: caucus. Made a fool of himself (1%.) KY his 2nd choice!",Mar 5
"Will be in Orlando, Florida, this afternoon. 25,000 people expected. This is a movement like our GREAT COUNTRY has never seen before!",Mar 5
"Wow, big lines in Kansas.",Mar 5
"For all of today's voters please remember that I am the only candidate that is self funding my campaign, I am not bought and paid for!",Mar 5
"Great time last night in Louisiana. Big and energetic crowd. Go out and vote now, polls open. MAKE AMERICA GREAT AGAIN!",Mar 5
"I am in Kansas. Will be an exciting day. Big speech this morning in Wichita, and then go to caucus. Sorry CPAC (the format was fine!).",Mar 5
"Join me in Wichita, Kansas tomorrow morning! Looking forward to it! #MakeAmericaGreatAgain #Trump2016 eventbrite.com/e/donald-j-tru…",Mar 4
"Thank you New Orleans, Louisiana! #MakeAmericaGreatAgain #VoteTrump facebook.com/DonaldTrump/po… pic.twitter.com/0bf7BOlWEj",Mar 4
"Friends: Remember to VOTE tomorrow if you live in Louisiana, Maine, Kentucky or Kansas!  🇺🇸🇺🇸#MakeAmericaGreatAgain pic.twitter.com/7aYYhbXkg8",Mar 4
"Join me in Wichita, Kansas tomorrow morning! Looking forward to it! #MakeAmericaGreatAgain #Trump2016 eventbrite.com/e/donald-j-tru…",Mar 4
"Thank you Cadillac, Michigan! #VoteTrumpMI on 3/8/2016. We will MAKE AMERICA GREAT AGAIN! facebook.com/DonaldTrump/po… pic.twitter.com/94mFPx0EgH",Mar 4
"#VoteTrumpKS #Trump2016 March 5, 2016 | Wichita, Kansas:  facebook.com/DonaldTrump/po… pic.twitter.com/Q8eZU9yi6W",Mar 4
"U.S. Senator Bob Corker (R-Tenn.) issued the following statement today regarding the 2016 presidential election: facebook.com/DonaldTrump/po…",Mar 4
"Thank you Macomb County, Michigan! #MakeAmericaGreatAgain #Trump2016 pic.twitter.com/9TBvy6obcE",Mar 4
"'@SirHatchporch: Mary Kissel is an SNL character, right? She's not a real person, right? #MorningJoe'  She is a major loser - no clue!",Mar 4
"'@AngieSteinberg: GET THAT POS WSJ LIAR FANTASY PUNDIT @marykissel OFF THE AIR. Blah blah. A real dummy! @Morning_Joe @realDonaldTrump",Mar 4
"Thank you America! #Trump2016  facebook.com/DonaldTrump/po… pic.twitter.com/W1biUNTvFk",Mar 4
"MY POSITION ON VISAS #MakeAmericaGreatAgain #Trump2016 donaldjtrump.com/press-releases… pic.twitter.com/OLg6N3Ug9U",Mar 3
"The Better Business Bureau report, with an A rating for Trump University. #GOPDebate facebook.com/DonaldTrump/po… pic.twitter.com/1K9u09CFQQ",Mar 3
"Rubio puts out ad that my pilot was a drug dealer- not true, not my pilot! Guy owned helicopter company- don't think I ever even used.",Mar 3
"Senator Sessions will serve as the  Chairman of my National Security  Advisory Committee. facebook.com/DonaldTrump/po… pic.twitter.com/n83Cbs4jtA",Mar 3
"THANK YOU PORTLAND, Maine! #MakeAmericaGreatAgain #Trump2016 facebook.com/DonaldTrump/po… pic.twitter.com/eKGxNbG6wD",Mar 3
"On my way to see the great people of Maine. Will be landing in Portland in 2 hours. Look forward to it! #Trump2016",Mar 3
"Will miss @RealBenCarson tonight at the #GOPDebate. I hope all of Ben's followers will join the #TrumpTrain. We will never forget.",Mar 3
"Go to Trump Doral in Miami and watch the World Golf Championship! On NOW!",Mar 3
"'@blt21muttrades: People are just mad that you're doing so good so they are gonna do they're best to stop you. Not gonna happen #MAGA'",Mar 3
"'@CreativeXwalk: @realDonaldTrump teaching the GOP how to lose four years ago was not enough. Now Romney wants to do it again.'",Mar 3
"The phony lawsuit against Trump U could have been easily settled by me but I want  to go to court. 98% approval rating by students. Easy win",Mar 3
"As predicted, Trump reaching out to make peace with Republican 'establishment'.  If he becomes inevitable party would be mad not to unify.",Mar 2
"Why did Mitt Romney BEG me for my endorsement four years ago?",Mar 3
"I am the only one who can beat Hillary Clinton. I am not a Mitt Romney, who doesn't know how to win. Hillary wants no part of 'Trump'",Mar 3
"Why would the great people of Florida vote for a guy who, as a Senator, never even shows up to vote - worst record. Marco Rubio is a joke!",Mar 3
"I have brought millions of people into the Republican Party, while the Dems are going down. Establishment wants to kill this movement!",Mar 3
"Failed candidate Mitt Romney,who ran one of the worst races in presidential history,is working with the establishment to bury a big 'R' win!",Mar 3
"'@malski1954: I changed parties to vote for you, no one else measures up to you, The GOPe needs a reality check. Our country is at stake'",Mar 2
"Looks like two-time failed candidate Mitt Romney is going to be telling Republicans how to get elected. Not a good messenger!",Mar 2
"Millions of dollars being spent on false TV ads by special interest groups who own Rubio & Cruz.When you see them think of your puppet POLS",Mar 2
"'@Johnsmi01433966: The establishment doesn't like you because they can't control you and get you to lie to us and keep ripping us off.'",Mar 2
"Because of me, the Republican Party has taken in millions of new voters, a record. If they are not careful, they will all leave. Sad!",Mar 2
"#MakeAmericaGreatAgain #Trump2016 Video: facebook.com/DonaldTrump/vi… pic.twitter.com/bHqg1rkFy3",Mar 2
"I would love to see the Republican party and everyone get together- and unify. Video: facebook.com/DonaldTrump/vi… pic.twitter.com/RT8Gmf6WHL",Mar 2
"Just another desperate move by the man who should have easily beaten Barrack Obama. (2/2)",Mar 2
"Failed Presidential Candidate Mitt Romney is having a news conference tomorrow to criticize me. (1/2)",Mar 2
"I am going to repeal and replace ObamaCare! Read more about my positions on healthcare reform here: donaldjtrump.com/positions",Mar 2
".@CNN poll just hit 49% for Trump. Interesting how my numbers have gone so far up since lightweight Marco Rubio has turned nasty. Love it!",Mar 2
"'@HavBat22: @TeamCavuto #KenLangone is 100% correct #NeilCavuto. And u and the rest of u #Fox muppets refuse to HEAR HIM.' So true!",Mar 2
"Why can't the leaders of the Republican Party see that I am bringing in new voters by the millions-we are creating a larger, stronger party!",Mar 2
"My wife @MELANIATRUMP will be #OnTheRecord w/ @greta tonight at 7pmE on @FoxNews. Enjoy!  facebook.com/DonaldTrump/po… pic.twitter.com/Trv1hj9hRI",Mar 2
"'@KinnardJan: @Itsjoeco @realDonaldTrump I took Trump University class and saved my home!'",Mar 2
"Marco Rubio lost big last night. I even beat him in Virginia, where he spent so much time and money. Now his bosses are desperate and angry!",Mar 2
"Why would anyone in Florida vote for lightweight Senator Marco Rubio. Check out his credit card scam, his house sale & his no show voting!",Mar 2
"The special interests and people who control our politicians (puppets) are spending $25 million on misleading and fraudulent T.V. ads on me.",Mar 2
"'@JoeNBC: FOX calls Virginia for Trump. If it holds, it's a big win for Trump and a big setback for Rubio, who needed to win the state.",Mar 2
"'@JoeNBC: Marco Rubio just criticized Ted Cruz for underperforming tonight. Wow. #SuperTuesday'",Mar 2
"'@NorahODonnell: Looks like Rubio won't get any delegates from TX or AL because he didn't meet 20% threshold.'",Mar 2
"'@mikiebarb: 'A nearly impossible path to the GOP nomination' for Rubio, says @apalmerdc: politico.com/story/2016/03/… …'",Mar 2
"'@danpfeiffer: For the record, most Democrats would much rather face Cruz than Trump'  So true!",Mar 2
"Thank you Vermont! #Trump2016 #SuperTuesday",Mar 1
"Thank you Arkansas! #Trump2016 #SuperTuesday",Mar 1
"Thank you Virginia! #Trump2016 #SuperTuesday",Mar 1
"Thank you Alabama! #Trump2016 #SuperTuesday",Mar 1
"Thank you Tennessee! #Trump2016 #SuperTuesday",Mar 1
"Thank you Massachusetts! #Trump2016 #SuperTuesday",Mar 1
"Thank you Georgia! #SuperTuesday #Trump2016",Mar 1
"Wow! Thank you Louisville, Kentucky!  #VoteTrump on 3/5/2016! Lets #MakeAmericaGreatAgain! facebook.com/DonaldTrump/po… pic.twitter.com/xFwWRrro3l",Mar 1
"Lets go America! Get out & #VoteTrump! #Trump2016 #MakeAmericaGreatAgain! #SuperTuesday facebook.com/DonaldTrump/vi… pic.twitter.com/rGanPzZHmS",Mar 1
"MAKE AMERICA GREAT AGAIN!",Mar 1
"Who has voted today??? Feedback from the polls? I'm like a kid on Christmas! #SuperTuesday #MakeAmericaGreatAgain pic.twitter.com/NbXpOPhisk",Mar 1
"Thank you Columbus, Ohio! pic.twitter.com/D0tok8j6jj",Mar 1
"The people of South Carolina are embarrassed by Nikki Haley!",Mar 1
"Gov Nikki Haley just became a liability for Rubio after this was published to social media! newsninja2012.com/gov-nikki-hale…",Mar 1
".@NikkiHaley in 2012 w/ Romney on tax returns🤔(political ploy.) Fast forward..2016 w/ Robot Rubio🤖 #FAIL👎#Politician pic.twitter.com/Kxe5AKaTQD",Feb 29
"Got the endorsement of Brian France and @NASCAR yesterday in Georgia. Also, many of the sports great drivers. Thank you Nascar and Georgia!",Mar 1
"Thank you Georgia! 15,000 amazing supporters tonight! Everyone get out & #VoteTrump tomorrow! #SuperTuesday pic.twitter.com/jNA5YON6hA",Feb 29
"Great news- Former Mayor of Dallas, Tom Leppert, has just endorsed me! Thank you! Tomorrow is a big day- VOTE! #VoteTrump #SuperTuesday",Feb 29
"Thank you Brian France, Bill Elliott, @chaseelliott, @DavidRagan, & @RyanJNewman! #NASCAR #Trump2016 #VoteTrump youtu.be/DtUoQiKIJ7E",Feb 29
"Phony Rubio commercial. I could have settled, but won't out of principle! See student surveys. donaldjtrump.com/press-releases…",Feb 29
"Trump University has a 98% approval rating. I could have settled but won't out of principle!",Feb 29
"Thank you Virginia! 15,000 amazing supporters! Everyone get out and #VoteTrump tomorrow! pic.twitter.com/Zg0OhOdtkV",Feb 29
"My wife @MELANIATRUMP will be joining @andersoncooper @AC360 tonight at 8pmE on @CNN. Enjoy! pic.twitter.com/aTIXHgK32N",Feb 29
"Governor Alejandro García Padilla said presidential hopeful Sen. Marco Rubio “is no friend of Puerto Rico.' cb.pr/garcia-padilla…",Feb 29
"#Trump2016 #TrumpInstagram: instagram.com/p/BCYF4O6mhex/ pic.twitter.com/BpKZcISeKi",Feb 29
"I am self funding my campaign and only work for YOU, the American people! #Trump2016 Video: facebook.com/DonaldTrump/vi… pic.twitter.com/o0EB479uEF",Feb 29
"'Hillary could lose to Trump in Democratic New York' #MakeAmericaGreatAgain #Trump2016 nypost.com/2016/02/28/hil…",Feb 29
"Join me in Columbus, Ohio tomorrow! #MakeAmericaGreatAgain #Trump2016 eventbrite.com/e/donald-j-tru…",Feb 29
"Thank you America! Get out & VOTE tomorrow! #Trump2016 #MakeAmericaGreatAgain facebook.com/DonaldTrump/po… pic.twitter.com/XKU8R5b8Lo",Feb 29
"My sons, Don and Eric, are on @foxandfriends now 7:35. Great kids, enjoy!",Feb 29
"Thank you @SenatorSessions! #MakeAmericaGreatAgain #Trump2016 facebook.com/DonaldTrump/po… pic.twitter.com/UL6t60TTjP",Feb 28
"THANK YOU ALABAMA! 32,000 supporters tonight. Get out & VOTE on Tuesday! WE WILL MAKE AMERICA GREAT AGAIN! pic.twitter.com/rOkldN7dat",Feb 28
"Our law enforcement officers deserve our appreciation for the incredible job they do. Video: facebook.com/DonaldTrump/vi… pic.twitter.com/Z0XnapOu84",Feb 28
"I will be making a big surprise announcement to the massive crowd assembled in Huntsville/Madison Alabama! Landing now! #Trump2016",Feb 28
"Phylis Schlafly: 'Marco Rubio Betrayed Us All' mobile.wnd.com/2016/02/schlaf…",Feb 28
"Little Marco Rubio treated America's ICE officers 'like absolute trash' in order to pass Obama's amnesty. breitbart.com/big-government…",Feb 28
"Little Marco Rubio gave amnesty to criminal aliens guilty of 'sex offenses.' DISGRACE! cis.org/vaughan/senate…",Feb 28
"Little Marco Rubio is just another Washington D.C. politician that is all talk and no action. #RobotRubio pic.twitter.com/HJWJeoZn4o",Feb 28
"'@EmaGabi23: Rubio was kicking back on his $80k boat he bought with lobbyist money and claimed it was from book sale profit lol'",Feb 28
"Lightweight Senator Marco Rubio is polling very poorly in Florida. The people can't stand him for missing so many votes - poor work ethic!",Feb 28
"Little Marco Rubio, the lightweight no show Senator from Florida is just another Washington politician. pic.twitter.com/NsLrHrqjdx",Feb 28
"Mitt Romney didn't show his tax return until SEPTEMBER 21, 2012, and then only after being humiliated by Harry R! A bad messenger for estab!",Feb 28
"As I stated at the press conference on Friday regarding David Duke- I disavow. pic.twitter.com/OIXFKPUlz2",Feb 28
"Why would the people of Texas support Ted Cruz when he has accomplished absolutely nothing for them. He is another all talk, no action pol!",Feb 28
"#MakeAmericaGreatAgain #Trump2016 eventbrite.com/e/donald-j-tru…",Feb 28
"Little Marco Rubio, the lightweight no show Senator from Florida, is set to be the 'puppet' of the special interest Koch brothers. WATCH!",Feb 28
"Making a big speech in Alabama today. So many people we had to move to a football stadium! Come and join us!",Feb 28
"I am the only Republican who will get large numbers of Dems and Indies (crossover). I will also get states that no other Republican can get.",Feb 28
"While Hillary and I both won South Carolina by big margins, Repubs got far more votes with a massive increase from past cycles.GROWING PARTY",Feb 28
"The Republican Establishment has been pushing for lightweight Senator Marco Rubio to say anything to 'hit' Trump.I signed the pledge-careful",Feb 28
"While I hear the Koch brothers are in big financial trouble (oil), word is they have chosen little Marco Rubio, the lightweight from Florida",Feb 28
"'@CharlesHodgson1:  A lot more water after this bombshell, Rubio. You are an enemy of America. @realDonaldTrump https://t.co/TnEnxt5NTDG'",Feb 28
"'@ilduce2016: “It is better to live one day as a lion than 100 years as a sheep.” – @realDonaldTrump #MakeAmericaGreatAgain'",Feb 28
"'@JimmyTheSaint09: @realDonaldTrump @RonnieMemo @ChrisChristie anything is better than @marcorubio'",Feb 28
"'@fairess369: It is a sad commentary little boy Marco Rubio can't win in his home state. Floridians despise him as a opportunist phony.'",Feb 28
"'@sprivitor @realDonaldTrump Marco 'Amnesty' Rubio is the front man of Amnesty. nytimes.com/2016/02/28/us/… #AlwaysTrump #Trump2016 #TrumpTrain",Feb 28
"'@tiarardis: @FoxNews @realDonaldTrump @JudgeJeanine GO TRUMP'",Feb 28
"'@RonnieMemo: DonaldTrump is a leader. He is a successful person that, like me, isn’t afraid to tell it like it is.' Governor @ChrisChristie",Feb 28
"We need to fix our broken education system! #StopCommonCore  #MakeAmericaGreatAgain  Video: facebook.com/DonaldTrump/vi… pic.twitter.com/S8gQ6cibhC",Feb 27
"THANK YOU Arkansas! Get out & #VoteTrump on Tuesday. We will MAKE AMERICA SAFE & GREAT AGAIN! pic.twitter.com/evoiSpn8PX",Feb 27
"Incredibly proud of my son @EricTrump & his efforts on behalf of @StJude in Memphis, TN. facebook.com/DonaldTrump/vi… pic.twitter.com/ZgxukBnQ3k",Feb 27
"It was an honor to be the Grand Marshall- in the Salute to Israel Parade back in 2004. pic.twitter.com/G7G6HFP0Dh",Feb 27
"Just watched lightweight Marco Rubio lying to a small crowd about my past record. He is not as smart as Cruz, and may be an even bigger liar",Feb 27
".#RogerStone was just banned by @CNN - their loss! Tough, loyal guy.",Feb 27
"I started my business with very little and built it into a great company, with some of the best real estate assets in the World. Amazing!",Feb 27
"I only wish my wonderful father, Fred, gave me $200 million to start my business like lightweight Rubio says. He didn't - total fabrication!",Feb 27
"Fun to watch the Democrats working so hard to win the great State of South Carolina when I just won the Republican version - amazing people!",Feb 27
"I am self-funding my campaign and am therefore not controlled by the lobbyists and special interests like lightweight Rubio or Ted Cruz!",Feb 27
"Tax experts throughout the media agree that no sane person would give their tax returns during an audit. After the audit, no problem!",Feb 27
"I unfairly get audited by the I.R.S. almost every single year. I have rich friends who never get audited. I wonder why?",Feb 27
"'@NeilTurner_: @realDonaldTrump There's only one real candidate, and it's you! Donors control the other candidates! #VoteTrump' Thank you.",Feb 27
"Friends: If you live in AL, AK, AR, CO, GA, MA, MN, OK, TN, TX, VT or VA, get out and VOTE on Tuesday! #Trump2016 pic.twitter.com/uXbink8oSb",Feb 27
"I will be on @foxandfriends at 8:30 A.M. Will be talking about lightweight Marco Rubio and lying Ted Cruz!",Feb 27
"'@SassyPantsjj: Michigan GOP poll 2/24/2016 Trump 35.5 Rubio 15.0 Cruz 14.3 Kasich 12.8 Carson 8.3 @realDonaldTrump' Wow!",Feb 27
"Thank you Pastor Robert Jeffress! #MakeAmericaGreatAgain #Trump2016 pic.twitter.com/ndKu8m8RY2",Feb 26
"'@JerryJrFalwell: A majority of evangelicals believe @realDonaldTrump is best equipped to save the country. #Greta'",Feb 26
"'@itsblakec: @realDonaldTrump Trump is a genius. Rubio and Cruz are not. I want a brilliant mind to run this country.'",Feb 26
"'@donnieboysmith: @realDonaldTrump in contrast to Rubio and Cruz you look like a giant. They look terribly weak' Thank you!",Feb 26
"What I would do on my first day in office. #MakeAmericaGreatAgain Watch: facebook.com/DonaldTrump/vi… pic.twitter.com/SzdZzYOnDG",Feb 26
"Thank you Texas! 10,000 amazing  supporters! #Trump2016  #MakeAmericaGreatAgain pic.twitter.com/T2cBdktPbp",Feb 26
"Never let them see you sweat! pic.twitter.com/qygVFf6JFF",Feb 26
"Thank you for your support &  friendship- Governor @ChrisChristie! #MakeAmericaGreatAgain #Trump2016 pic.twitter.com/jVI6Q6JH18",Feb 26
"They don't like Rubio in Florida- he left them high & dry. Doesn't even show up for votes!",Feb 26
"Lightweight Marco Rubio was working hard last night. The problem is, he is a choker, and once a choker, always a choker! Mr. Meltdown.",Feb 26
"Wow, every poll said I won the debate last night. Great honor!",Feb 26
"Lightweight choker Marco Rubio looks like a little boy on stage. Not presidential material!",Feb 26
"Lying Ted Cruz and lightweight choker  Marco Rubio teamed up last night in a last ditch effort to stop our great movement. They failed!",Feb 26
"Will be at Fort Worth (Texas) Convention Center at 11:30 A.M. Big crowd - get there early! Big announcement to be made!",Feb 26
"Why would the people of Florida vote for Marco Rubio when he defrauded them by agreeing to represent them as their Senator and then quit!",Feb 26
"Have a good chance to win Texas on Tuesday. Cruz is a nasty guy, not one Senate endorsement and, despite talk, gets nothing done. Loser!",Feb 26
"I will be making a speech at 12:00 in Fort Worth, Texas. Really big crowd expected. Will be talking about the debate last night-plus, plus!",Feb 26
"'@WaltSeher: @realDonaldTrump @morg25016893 @eventbrite yup 200 Polish immigrants were hired by his contractor not Trump'",Feb 26
"'@MJP1370: @realDonaldTrump Cruz talks about Hillary all the time because he knows he can't beat you ! Trump will win Texas !'",Feb 26
"'@donell27743094: @realDonaldTrump trump won the debate. Disgusting Rubio said 'peed' - is he still in junior high school.'",Feb 26
"'@tdltdltdltdl:  Marco Cruz and Ted Rubio (easy to get the two politicians confused) looked like desperate, panicked DC insiders tonight'",Feb 26
"'@SkylerDeckard: @realDonaldTrump 'that's because you've never hired anyone to do work before' favorite line from tonights debate.'",Feb 26
"'@restorereality: Tonight you proved to America you are the real deal. You took fire from all sides, stayed composed, returned fire and WON!",Feb 26
"'@Slytle24: @davidaxelrod @realDonaldTrump @CNN he won almost all polls and Mark Halperin gave him an A-",Feb 25
"'@Indies4Trump: Vote Early in the #LoneStarState #SuperTuesday @realDonaldTrump will #MakeAmericaGreatAgain fb.me/94mfDU7t8'",Feb 25
"'@morg25016893:  @eventbrite Also, all the things Rubio&Cruz were using for hits, just petty. Trump, clearly the only one w/all the skills.'",Feb 25
"Big day in Texas tomorrow! Having a rally in Fort Worth. Tremendous crowd. Will be exciting! #Trump2016 eventbrite.com/e/donald-j-tru…",Feb 25
"All the online polls have me winning the debate. I really enjoyed the evening. Not easy, but good. thehill.com/blogs/ballot-b…",Feb 25
"#MakeAmericaGreatAgain #Trump2016 pic.twitter.com/FvIUXMkrjj",Feb 25
"Thank you! #GOPDebate Polls  #MakeAmericaGreatAgain pic.twitter.com/At5vOiLCSy",Feb 25
"#MakeAmericaGreatAgain!  twitter.com/markhalperin/s…",Feb 25
"Thank you! WE WILL MAKE AMERICA GREAT AGAIN! #Trump2016 pic.twitter.com/aht7wYVIUg",Feb 25
"Failed presidential candidate @MittRomney was made to look like a fool by Senator Harry Reid & didn't release his tax returns until 9/21/12.",Feb 25
"THANK YOU!   #MakeAmericaGreatAgain #Trump2016 facebook.com/DonaldTrump/po… pic.twitter.com/0JCjfbcpJZ",Feb 25
"FMR PRES of Mexico, Vicente Fox horribly used the F word when discussing the wall. He must apologize! If I did that there would be a uproar!",Feb 25
"Early on Ted Cruz said that if he didn't win South Carolina, it's over. He didn't win- and lost to me in a landslide!",Feb 25
"Thank you Illinois! #Trump2016 pic.twitter.com/Ol0u2Krkwc",Feb 25
"Join me in Oklahoma tomorrow night! #MakeYoutubeGreatAgain #Trump2016 eventbrite.com/e/donald-j-tru…",Feb 25
"I'm going to do what @MittRomney was totally unable to do- WIN!",Feb 25
"LETS MAKE AMERICA GREAT AGAIN! Schedule & tickets: donaldjtrump.com/schedule pic.twitter.com/GUQo1TMsMo",Feb 25
"Signing a recent tax return- isn't this ridiculous? pic.twitter.com/UdwqF4iZIZ",Feb 25
"Just for your info, tax returns have 0 to do w/ someone’s net worth. I have already filed my financial statements w/ FEC. They are great!",Feb 25
"Why doesn’t @MittRomney just endorse @marcorubio already. Should have done it before NH or Nevada where he had a little sway. Too late now!",Feb 25
"Mitt Romney, who was one of the dumbest and worst candidates in the history of Republican politics, is now pushing me on tax returns. Dope!",Feb 25
"Great new poll. Thank you Texas! #VoteTrump #MakeAmericaGreatAgain twitter.com/wfaachannel8/s…",Feb 24
"'@ChatteringTeef: @BornToBeGOP @realDonaldTrump @MittRomney hates to see Trump's success when he was so pathetic",Feb 24
"'@classyexplorer:  @ahernandez85a Romney is a pawn of the Establishment and has no individual thought process. He is jealous of Trump!'",Feb 24
"'@conservativevin:  @ahernandez85a Romney should have been a tough guy with Obama. He cowered and lost. BADLY! He's not relevant!'",Feb 24
"'@Stevekwebb: @realDonaldTrump Love it! @tedcruz is done. We need someone who is proven. @realDonaldTrump will make America Great Again'",Feb 24
"'@Ausbiz: @realDonaldTrump Trump is so impressive and no other politician has his passion & energy to #MakeAmericaGreatAgain",Feb 24
"'@HosierN: @foxnewspolitics A vote for @tedcruz or @marcorubio is a vote for corruption, special interests and lobbyists. Trump for POTUS!",Feb 24
"'@ahernandez85a: @realdonaldtrump Mr Tough Guy Romney should be backing Trump like Trump backed him last time #NoLoyalty'",Feb 24
"Ted Cruz is lying again. Polls are showing that I do beat Hillary Clinton head to head. Check out U.S.A.Today Poll snd Q Poll.",Feb 24
"Texas, Georgia & many more VOTE EARLY! This is a movement! #Trump2016 VOTE VIDEO: facebook.com/DonaldTrump/vi… pic.twitter.com/o93j0A0BIR",Feb 24
"'@GriceCindy: That's why we are angry. The Republican Establishment will not support you. You are who the American people want!'",Feb 24
"'@ddpick18: @realDonaldTrump This Texan will be voting Trump March 1st. Cruz is a fake Texan!'",Feb 24
".@RepChrisCollins  Chris, thank you so much for your wonderful endorsement. I will not let you down! @CNN",Feb 24
"When Ted Cruz quits the race and the field begins to clear, I will get most of his votes - no problem!",Feb 24
"Why would Texans vote for 'liar' Ted Cruz when he was born in Canada, lived there for 4 years-and remained a Canadian citizen until recently",Feb 24
"When Mitt Romney asked me for my endorsement last time around, he was so awkward and goofy that we all should have known he could not win!",Feb 24
"'@Ward_II: Oh great @MittRomney is doing a @SenatorReid on @realDonaldTrump like losing the presidency wasn't enough #Trump2016' He's a fool",Feb 24
"Mitt Romney,who totally blew an election that should have been won and whose tax returns made him look like a fool, is now playing tough guy",Feb 24
"The polls show that I picked up many Jeb Bush supporters. That is how I got to 46%. When others drop out, I will pick up more.  Sad but true",Feb 24
"MAKE AMERICA GREAT AGAIN! pic.twitter.com/IVSR0hmh5g",Feb 24
"In all of television- the only one who said anything bad about last nights landslide victory-- was dopey @KarlRove. He should be fired!",Feb 24
"I am in Virginia @RegentU Presidential forum with Dr. Pat Robertson- beginning now! Watch here: www1.cbn.com/cbnnews",Feb 24
"I am self funding my campaign & don't owe anybody anything! I only owe it to the American people! #Trump2016 Watch: facebook.com/DonaldTrump/vi…",Feb 24
".@USATODAY Poll and @QuinnipiacPoll say that I beat both Hillary and Bernie, and I havn't even started on them yet!",Feb 24
"Big defeat last night in Nevada for Ted Cruz and Marco Rubio. @KarlRove on @FoxNews is working hard to belittle my victory. Rove is sick!",Feb 24
"@MELANIATRUMP did great on television this morning. Poised, smart and strong, with a big heart - so much to offer. We are all proud of you!",Feb 24
"Melania will be interviewed by @morningmika on @Morning_Joe now (8:30 A.M.). ENJOY!",Feb 24
"THANK YOU NEVADA! #Trump2016 #MakeAmericaGreatAgain @Snapchat!  Username: realdonaldtrump  snapchat.com/add/realdonald… pic.twitter.com/uVBGpXzICo",Feb 23
"THANK YOU NEVADA! WE WILL MAKE AMERICA SAFE & GREAT AGAIN!  facebook.com/DonaldTrump/po… pic.twitter.com/zVvyVCIaD4",Feb 23
"Make sure you get on the Trump line and are not mislead by the Cruz people. They are bad! BE CAREFUL.",Feb 23
"#NVcaucus locator -> DonaldJTrump.com/Nevada",Feb 23
"Exclusive interview w/ my wife @MELANIATRUMP- tomorrow morning @ 8amE on @Morning_Joe w/ @morningmika @MSNBC. Enjoy! pic.twitter.com/FQSEKWxnwj",Feb 23
"GO VOTE FROM NOW TO 8:30 P.M. NEVADA. I WILL BE AT VARIOUS CAUCUS SITES. MAKE AMERICA GREAT AGAIN!",Feb 23
"Very proud of what my father has accomplished in the past 7 months -Wishing him amazing luck and success tonight! #NVcaucus @realDonaldTrump",Feb 23
"My wife Melania will be on @Morning_Joe  tomorrow morning at 8:00. Interviewed by @morningmika - Enjoy!",Feb 23
